asktime,ask,bidtime,bid
7/5/2017 16:14,47.72,7/5/2017 16:14,47.7
7/5/2017 16:14,47.73,7/5/2017 16:14,47.71
7/5/2017 16:14,47.74,7/5/2017 16:14,47.72
7/5/2017 16:14,47.73,7/5/2017 16:14,47.71
7/5/2017 16:14,47.72,7/5/2017 16:14,47.7
7/5/2017 16:14,47.73,7/5/2017 16:14,47.71
7/5/2017 16:14,47.74,7/5/2017 16:14,47.72
7/5/2017 16:13,47.75,7/5/2017 16:13,47.73
7/5/2017 16:13,47.77,7/5/2017 16:13,47.75
7/5/2017 16:13,47.78,7/5/2017 16:13,47.76
7/5/2017 16:13,47.77,7/5/2017 16:13,47.75
7/5/2017 16:13,47.76,7/5/2017 16:13,47.74
7/5/2017 16:13,47.75,7/5/2017 16:13,47.73
7/5/2017 16:13,47.74,7/5/2017 16:13,47.72
7/5/2017 16:13,47.75,7/5/2017 16:13,47.73
7/5/2017 16:13,47.76,7/5/2017 16:13,47.74
7/5/2017 16:13,47.77,7/5/2017 16:13,47.75
7/5/2017 16:13,47.76,7/5/2017 16:13,47.74
7/5/2017 16:13,47.77,7/5/2017 16:13,47.75
7/5/2017 16:13,47.76,7/5/2017 16:13,47.74
7/5/2017 16:13,47.75,7/5/2017 16:13,47.73
7/5/2017 16:13,47.76,7/5/2017 16:13,47.74
7/5/2017 16:13,47.77,7/5/2017 16:13,47.75
7/5/2017 16:13,47.76,7/5/2017 16:13,47.74
7/5/2017 16:13,47.77,7/5/2017 16:13,47.75
7/5/2017 16:13,47.76,7/5/2017 16:13,47.74
7/5/2017 16:13,47.75,7/5/2017 16:13,47.73
7/5/2017 16:13,47.74,7/5/2017 16:13,47.72
7/5/2017 16:13,47.72,7/5/2017 16:13,47.7
7/5/2017 16:13,47.73,7/5/2017 16:13,47.71
7/5/2017 16:13,47.72,7/5/2017 16:13,47.7
7/5/2017 16:13,47.73,7/5/2017 16:13,47.71
7/5/2017 16:13,47.74,7/5/2017 16:13,47.72
7/5/2017 16:13,47.75,7/5/2017 16:13,47.73
7/5/2017 16:12,47.76,7/5/2017 16:12,47.74
7/5/2017 16:12,47.75,7/5/2017 16:12,47.73
7/5/2017 16:12,47.76,7/5/2017 16:12,47.74
7/5/2017 16:12,47.75,7/5/2017 16:12,47.73
7/5/2017 16:12,47.74,7/5/2017 16:12,47.72
7/5/2017 16:12,47.73,7/5/2017 16:12,47.71
7/5/2017 16:12,47.72,7/5/2017 16:12,47.7
7/5/2017 16:12,47.73,7/5/2017 16:12,47.71
7/5/2017 16:12,47.72,7/5/2017 16:12,47.7
7/5/2017 16:12,47.69,7/5/2017 16:12,47.67
7/5/2017 16:12,47.7,7/5/2017 16:12,47.68
7/5/2017 16:12,47.71,7/5/2017 16:12,47.69
7/5/2017 16:12,47.72,7/5/2017 16:12,47.7
7/5/2017 16:12,47.73,7/5/2017 16:12,47.71
7/5/2017 16:12,47.74,7/5/2017 16:12,47.72
7/5/2017 16:12,47.73,7/5/2017 16:12,47.71
7/5/2017 16:12,47.74,7/5/2017 16:12,47.72
7/5/2017 16:12,47.75,7/5/2017 16:12,47.73
7/5/2017 16:12,47.76,7/5/2017 16:12,47.74
7/5/2017 16:12,47.75,7/5/2017 16:12,47.73
7/5/2017 16:11,47.76,7/5/2017 16:11,47.74
7/5/2017 16:11,47.78,7/5/2017 16:11,47.76
7/5/2017 16:11,47.79,7/5/2017 16:11,47.77
7/5/2017 16:11,47.78,7/5/2017 16:11,47.76
7/5/2017 16:11,47.77,7/5/2017 16:11,47.75
7/5/2017 16:11,47.76,7/5/2017 16:11,47.74
7/5/2017 16:11,47.75,7/5/2017 16:11,47.73
7/5/2017 16:11,47.74,7/5/2017 16:11,47.72
7/5/2017 16:11,47.75,7/5/2017 16:11,47.73
7/5/2017 16:11,47.76,7/5/2017 16:11,47.74
7/5/2017 16:11,47.75,7/5/2017 16:11,47.73
7/5/2017 16:11,47.74,7/5/2017 16:11,47.72
7/5/2017 16:11,47.75,7/5/2017 16:11,47.73
7/5/2017 16:11,47.76,7/5/2017 16:11,47.74
7/5/2017 16:11,47.78,7/5/2017 16:11,47.76
7/5/2017 16:11,47.8,7/5/2017 16:11,47.78
7/5/2017 16:11,47.79,7/5/2017 16:11,47.77
7/5/2017 16:11,47.78,7/5/2017 16:11,47.76
7/5/2017 16:11,47.77,7/5/2017 16:11,47.75
7/5/2017 16:11,47.78,7/5/2017 16:11,47.76
7/5/2017 16:11,47.77,7/5/2017 16:11,47.75
7/5/2017 16:11,47.76,7/5/2017 16:11,47.74
7/5/2017 16:10,47.75,7/5/2017 16:10,47.73
7/5/2017 16:10,47.73,7/5/2017 16:10,47.71
7/5/2017 16:10,47.74,7/5/2017 16:10,47.72
7/5/2017 16:10,47.75,7/5/2017 16:10,47.73
7/5/2017 16:10,47.73,7/5/2017 16:10,47.71
7/5/2017 16:10,47.75,7/5/2017 16:10,47.73
7/5/2017 16:10,47.73,7/5/2017 16:10,47.71
7/5/2017 16:10,47.72,7/5/2017 16:10,47.7
7/5/2017 16:10,47.74,7/5/2017 16:10,47.72
7/5/2017 16:10,47.73,7/5/2017 16:10,47.71
7/5/2017 16:10,47.74,7/5/2017 16:10,47.72
7/5/2017 16:10,47.73,7/5/2017 16:10,47.71
7/5/2017 16:10,47.72,7/5/2017 16:10,47.7
7/5/2017 16:10,47.71,7/5/2017 16:10,47.69
7/5/2017 16:10,47.7,7/5/2017 16:10,47.68
7/5/2017 16:10,47.71,7/5/2017 16:10,47.69
7/5/2017 16:10,47.7,7/5/2017 16:10,47.68
7/5/2017 16:10,47.71,7/5/2017 16:10,47.69
7/5/2017 16:10,47.7,7/5/2017 16:10,47.68
7/5/2017 16:10,47.71,7/5/2017 16:10,47.69
7/5/2017 16:10,47.72,7/5/2017 16:10,47.7
7/5/2017 16:10,47.74,7/5/2017 16:10,47.72
7/5/2017 16:10,47.72,7/5/2017 16:10,47.7
7/5/2017 16:10,47.73,7/5/2017 16:10,47.71
7/5/2017 16:10,47.72,7/5/2017 16:10,47.7
7/5/2017 16:10,47.74,7/5/2017 16:10,47.72
7/5/2017 16:10,47.73,7/5/2017 16:10,47.71
7/5/2017 16:09,47.72,7/5/2017 16:09,47.7
7/5/2017 16:09,47.71,7/5/2017 16:09,47.69
7/5/2017 16:09,47.7,7/5/2017 16:09,47.68
7/5/2017 16:09,47.71,7/5/2017 16:09,47.69
7/5/2017 16:09,47.7,7/5/2017 16:09,47.68
7/5/2017 16:09,47.71,7/5/2017 16:09,47.69
7/5/2017 16:09,47.7,7/5/2017 16:09,47.68
7/5/2017 16:09,47.69,7/5/2017 16:09,47.67
7/5/2017 16:09,47.68,7/5/2017 16:09,47.66
7/5/2017 16:09,47.69,7/5/2017 16:09,47.67
7/5/2017 16:09,47.7,7/5/2017 16:09,47.68
7/5/2017 16:09,47.69,7/5/2017 16:09,47.67
7/5/2017 16:09,47.68,7/5/2017 16:09,47.66
7/5/2017 16:09,47.69,7/5/2017 16:09,47.67
7/5/2017 16:09,47.7,7/5/2017 16:09,47.68
7/5/2017 16:09,47.69,7/5/2017 16:09,47.67
7/5/2017 16:09,47.7,7/5/2017 16:09,47.68
7/5/2017 16:09,47.69,7/5/2017 16:09,47.67
7/5/2017 16:09,47.68,7/5/2017 16:09,47.66
7/5/2017 16:09,47.67,7/5/2017 16:09,47.65
7/5/2017 16:09,47.68,7/5/2017 16:09,47.66
7/5/2017 16:09,47.69,7/5/2017 16:09,47.67
7/5/2017 16:08,47.68,7/5/2017 16:08,47.66
7/5/2017 16:08,47.69,7/5/2017 16:08,47.67
7/5/2017 16:08,47.7,7/5/2017 16:08,47.68
7/5/2017 16:08,47.68,7/5/2017 16:08,47.66
7/5/2017 16:08,47.69,7/5/2017 16:08,47.67
7/5/2017 16:08,47.67,7/5/2017 16:08,47.65
7/5/2017 16:08,47.66,7/5/2017 16:08,47.64
7/5/2017 16:08,47.65,7/5/2017 16:08,47.63
7/5/2017 16:08,47.66,7/5/2017 16:08,47.64
7/5/2017 16:08,47.64,7/5/2017 16:08,47.62
7/5/2017 16:08,47.65,7/5/2017 16:08,47.63
7/5/2017 16:08,47.64,7/5/2017 16:08,47.62
7/5/2017 16:07,47.65,7/5/2017 16:07,47.63
7/5/2017 16:07,47.66,7/5/2017 16:07,47.64
7/5/2017 16:07,47.65,7/5/2017 16:07,47.63
7/5/2017 16:07,47.64,7/5/2017 16:07,47.62
7/5/2017 16:07,47.65,7/5/2017 16:07,47.63
7/5/2017 16:07,47.64,7/5/2017 16:07,47.62
7/5/2017 16:07,47.65,7/5/2017 16:07,47.63
7/5/2017 16:07,47.64,7/5/2017 16:07,47.62
7/5/2017 16:07,47.66,7/5/2017 16:07,47.64
7/5/2017 16:06,47.65,7/5/2017 16:06,47.63
7/5/2017 16:06,47.64,7/5/2017 16:06,47.62
7/5/2017 16:06,47.63,7/5/2017 16:06,47.61
7/5/2017 16:06,47.64,7/5/2017 16:06,47.62
7/5/2017 16:06,47.63,7/5/2017 16:06,47.61
7/5/2017 16:06,47.64,7/5/2017 16:06,47.62
7/5/2017 16:06,47.65,7/5/2017 16:06,47.63
7/5/2017 16:06,47.66,7/5/2017 16:06,47.64
7/5/2017 16:06,47.65,7/5/2017 16:06,47.63
7/5/2017 16:06,47.66,7/5/2017 16:06,47.64
7/5/2017 16:06,47.65,7/5/2017 16:06,47.63
7/5/2017 16:06,47.66,7/5/2017 16:06,47.64
7/5/2017 16:06,47.67,7/5/2017 16:06,47.65
7/5/2017 16:06,47.66,7/5/2017 16:06,47.64
7/5/2017 16:06,47.67,7/5/2017 16:06,47.65
7/5/2017 16:05,47.66,7/5/2017 16:05,47.64
7/5/2017 16:05,47.64,7/5/2017 16:05,47.62
7/5/2017 16:05,47.65,7/5/2017 16:05,47.63
7/5/2017 16:05,47.63,7/5/2017 16:05,47.61
7/5/2017 16:05,47.64,7/5/2017 16:05,47.62
7/5/2017 16:05,47.63,7/5/2017 16:05,47.61
7/5/2017 16:05,47.64,7/5/2017 16:05,47.62
7/5/2017 16:05,47.62,7/5/2017 16:05,47.6
7/5/2017 16:05,47.6,7/5/2017 16:05,47.58
7/5/2017 16:05,47.61,7/5/2017 16:05,47.59
7/5/2017 16:05,47.62,7/5/2017 16:05,47.6
7/5/2017 16:05,47.61,7/5/2017 16:05,47.59
7/5/2017 16:05,47.62,7/5/2017 16:05,47.6
7/5/2017 16:05,47.63,7/5/2017 16:05,47.61
7/5/2017 16:05,47.62,7/5/2017 16:05,47.6
7/5/2017 16:05,47.61,7/5/2017 16:05,47.59
7/5/2017 16:05,47.63,7/5/2017 16:05,47.61
7/5/2017 16:05,47.62,7/5/2017 16:05,47.6
7/5/2017 16:05,47.61,7/5/2017 16:05,47.59
7/5/2017 16:05,47.62,7/5/2017 16:05,47.6
7/5/2017 16:05,47.61,7/5/2017 16:05,47.59
7/5/2017 16:05,47.6,7/5/2017 16:05,47.58
7/5/2017 16:05,47.61,7/5/2017 16:05,47.59
7/5/2017 16:05,47.62,7/5/2017 16:05,47.6
7/5/2017 16:05,47.63,7/5/2017 16:05,47.61
7/5/2017 16:05,47.62,7/5/2017 16:05,47.6
7/5/2017 16:05,47.63,7/5/2017 16:05,47.61
7/5/2017 16:04,47.61,7/5/2017 16:04,47.59
7/5/2017 16:04,47.62,7/5/2017 16:04,47.6
7/5/2017 16:04,47.64,7/5/2017 16:04,47.62
7/5/2017 16:04,47.63,7/5/2017 16:04,47.61
7/5/2017 16:04,47.62,7/5/2017 16:04,47.6
7/5/2017 16:04,47.63,7/5/2017 16:04,47.61
7/5/2017 16:04,47.62,7/5/2017 16:04,47.6
7/5/2017 16:04,47.61,7/5/2017 16:04,47.59
7/5/2017 16:04,47.6,7/5/2017 16:04,47.58
7/5/2017 16:04,47.59,7/5/2017 16:04,47.57
7/5/2017 16:04,47.6,7/5/2017 16:04,47.58
7/5/2017 16:04,47.59,7/5/2017 16:04,47.57
7/5/2017 16:04,47.58,7/5/2017 16:04,47.56
7/5/2017 16:04,47.59,7/5/2017 16:04,47.57
7/5/2017 16:04,47.58,7/5/2017 16:04,47.56
7/5/2017 16:04,47.59,7/5/2017 16:04,47.57
7/5/2017 16:04,47.58,7/5/2017 16:04,47.56
7/5/2017 16:04,47.57,7/5/2017 16:04,47.55
7/5/2017 16:04,47.56,7/5/2017 16:04,47.54
7/5/2017 16:04,47.57,7/5/2017 16:04,47.55
7/5/2017 16:04,47.55,7/5/2017 16:04,47.53
7/5/2017 16:04,47.54,7/5/2017 16:04,47.52
7/5/2017 16:04,47.55,7/5/2017 16:04,47.53
7/5/2017 16:04,47.56,7/5/2017 16:04,47.54
7/5/2017 16:04,47.55,7/5/2017 16:04,47.53
7/5/2017 16:04,47.56,7/5/2017 16:04,47.54
7/5/2017 16:04,47.57,7/5/2017 16:04,47.55
7/5/2017 16:04,47.59,7/5/2017 16:04,47.57
7/5/2017 16:04,47.6,7/5/2017 16:04,47.58
7/5/2017 16:04,47.59,7/5/2017 16:04,47.57
7/5/2017 16:04,47.58,7/5/2017 16:04,47.56
7/5/2017 16:04,47.57,7/5/2017 16:04,47.55
7/5/2017 16:04,47.56,7/5/2017 16:04,47.54
7/5/2017 16:04,47.57,7/5/2017 16:04,47.55
7/5/2017 16:03,47.58,7/5/2017 16:03,47.56
7/5/2017 16:03,47.57,7/5/2017 16:03,47.55
7/5/2017 16:03,47.58,7/5/2017 16:03,47.56
7/5/2017 16:03,47.6,7/5/2017 16:03,47.58
7/5/2017 16:03,47.61,7/5/2017 16:03,47.59
7/5/2017 16:03,47.6,7/5/2017 16:03,47.58
7/5/2017 16:03,47.59,7/5/2017 16:03,47.57
7/5/2017 16:03,47.6,7/5/2017 16:03,47.58
7/5/2017 16:03,47.59,7/5/2017 16:03,47.57
7/5/2017 16:03,47.6,7/5/2017 16:03,47.58
7/5/2017 16:03,47.61,7/5/2017 16:03,47.59
7/5/2017 16:03,47.63,7/5/2017 16:03,47.61
7/5/2017 16:03,47.62,7/5/2017 16:03,47.6
7/5/2017 16:03,47.61,7/5/2017 16:03,47.59
7/5/2017 16:03,47.62,7/5/2017 16:03,47.6
7/5/2017 16:03,47.63,7/5/2017 16:03,47.61
7/5/2017 16:03,47.62,7/5/2017 16:03,47.6
7/5/2017 16:03,47.65,7/5/2017 16:03,47.63
7/5/2017 16:03,47.63,7/5/2017 16:03,47.61
7/5/2017 16:03,47.62,7/5/2017 16:03,47.6
7/5/2017 16:03,47.63,7/5/2017 16:03,47.61
7/5/2017 16:03,47.64,7/5/2017 16:03,47.62
7/5/2017 16:03,47.65,7/5/2017 16:03,47.63
7/5/2017 16:02,47.64,7/5/2017 16:02,47.62
7/5/2017 16:02,47.63,7/5/2017 16:02,47.61
7/5/2017 16:02,47.65,7/5/2017 16:02,47.63
7/5/2017 16:02,47.63,7/5/2017 16:02,47.61
7/5/2017 16:02,47.65,7/5/2017 16:02,47.63
7/5/2017 16:02,47.64,7/5/2017 16:02,47.62
7/5/2017 16:02,47.63,7/5/2017 16:02,47.61
7/5/2017 16:02,47.64,7/5/2017 16:02,47.62
7/5/2017 16:02,47.62,7/5/2017 16:02,47.6
7/5/2017 16:02,47.63,7/5/2017 16:02,47.61
7/5/2017 16:02,47.64,7/5/2017 16:02,47.62
7/5/2017 16:02,47.63,7/5/2017 16:02,47.61
7/5/2017 16:02,47.62,7/5/2017 16:02,47.6
7/5/2017 16:02,47.61,7/5/2017 16:02,47.59
7/5/2017 16:02,47.62,7/5/2017 16:02,47.6
7/5/2017 16:02,47.63,7/5/2017 16:02,47.61
7/5/2017 16:02,47.62,7/5/2017 16:02,47.6
7/5/2017 16:02,47.61,7/5/2017 16:02,47.59
7/5/2017 16:02,47.62,7/5/2017 16:02,47.6
7/5/2017 16:02,47.61,7/5/2017 16:02,47.59
7/5/2017 16:02,47.6,7/5/2017 16:02,47.58
7/5/2017 16:02,47.59,7/5/2017 16:02,47.57
7/5/2017 16:02,47.58,7/5/2017 16:02,47.56
7/5/2017 16:01,47.59,7/5/2017 16:01,47.57
7/5/2017 16:01,47.57,7/5/2017 16:01,47.55
7/5/2017 16:01,47.58,7/5/2017 16:01,47.56
7/5/2017 16:01,47.57,7/5/2017 16:01,47.55
7/5/2017 16:01,47.58,7/5/2017 16:01,47.56
7/5/2017 16:01,47.59,7/5/2017 16:01,47.57
7/5/2017 16:01,47.58,7/5/2017 16:01,47.56
7/5/2017 16:01,47.57,7/5/2017 16:01,47.55
7/5/2017 16:01,47.56,7/5/2017 16:01,47.54
7/5/2017 16:01,47.54,7/5/2017 16:01,47.52
7/5/2017 16:01,47.55,7/5/2017 16:01,47.53
7/5/2017 16:01,47.54,7/5/2017 16:01,47.52
7/5/2017 16:01,47.53,7/5/2017 16:01,47.51
7/5/2017 16:01,47.54,7/5/2017 16:01,47.52
7/5/2017 16:01,47.53,7/5/2017 16:01,47.51
7/5/2017 16:01,47.54,7/5/2017 16:01,47.52
7/5/2017 16:01,47.53,7/5/2017 16:01,47.51
7/5/2017 16:01,47.54,7/5/2017 16:01,47.52
7/5/2017 16:01,47.53,7/5/2017 16:01,47.51
7/5/2017 16:01,47.54,7/5/2017 16:01,47.52
7/5/2017 16:01,47.53,7/5/2017 16:01,47.51
7/5/2017 16:01,47.54,7/5/2017 16:01,47.52
7/5/2017 16:01,47.52,7/5/2017 16:01,47.5
7/5/2017 16:01,47.53,7/5/2017 16:01,47.51
7/5/2017 16:01,47.52,7/5/2017 16:01,47.5
7/5/2017 16:01,47.53,7/5/2017 16:01,47.51
7/5/2017 16:01,47.54,7/5/2017 16:01,47.52
7/5/2017 16:01,47.53,7/5/2017 16:01,47.51
7/5/2017 16:01,47.52,7/5/2017 16:01,47.5
7/5/2017 16:01,47.54,7/5/2017 16:01,47.52
7/5/2017 16:01,47.52,7/5/2017 16:01,47.5
7/5/2017 16:01,47.53,7/5/2017 16:01,47.51
7/5/2017 16:01,47.54,7/5/2017 16:01,47.52
7/5/2017 16:01,47.53,7/5/2017 16:01,47.51
7/5/2017 16:00,47.55,7/5/2017 16:00,47.53
7/5/2017 16:00,47.56,7/5/2017 16:00,47.54
7/5/2017 16:00,47.57,7/5/2017 16:00,47.55
7/5/2017 16:00,47.58,7/5/2017 16:00,47.56
7/5/2017 16:00,47.57,7/5/2017 16:00,47.55
7/5/2017 16:00,47.58,7/5/2017 16:00,47.56
7/5/2017 16:00,47.59,7/5/2017 16:00,47.57
7/5/2017 16:00,47.58,7/5/2017 16:00,47.56
7/5/2017 16:00,47.57,7/5/2017 16:00,47.55
7/5/2017 16:00,47.58,7/5/2017 16:00,47.56
7/5/2017 16:00,47.59,7/5/2017 16:00,47.57
7/5/2017 16:00,47.6,7/5/2017 16:00,47.58
7/5/2017 16:00,47.61,7/5/2017 16:00,47.59
7/5/2017 16:00,47.62,7/5/2017 16:00,47.6
7/5/2017 16:00,47.61,7/5/2017 16:00,47.59
7/5/2017 16:00,47.62,7/5/2017 16:00,47.6
7/5/2017 16:00,47.63,7/5/2017 16:00,47.61
7/5/2017 16:00,47.62,7/5/2017 16:00,47.6
7/5/2017 16:00,47.63,7/5/2017 16:00,47.61
7/5/2017 16:00,47.64,7/5/2017 16:00,47.62
7/5/2017 16:00,47.63,7/5/2017 16:00,47.61
7/5/2017 16:00,47.57,7/5/2017 16:00,47.55
7/5/2017 16:00,47.58,7/5/2017 16:00,47.56
7/5/2017 16:00,47.57,7/5/2017 16:00,47.55
7/5/2017 16:00,47.56,7/5/2017 16:00,47.54
7/5/2017 16:00,47.55,7/5/2017 16:00,47.53
7/5/2017 15:59,47.56,7/5/2017 15:59,47.54
7/5/2017 15:59,47.55,7/5/2017 15:59,47.53
7/5/2017 15:59,47.56,7/5/2017 15:59,47.54
7/5/2017 15:59,47.57,7/5/2017 15:59,47.55
7/5/2017 15:59,47.56,7/5/2017 15:59,47.54
7/5/2017 15:59,47.57,7/5/2017 15:59,47.55
7/5/2017 15:59,47.58,7/5/2017 15:59,47.56
7/5/2017 15:59,47.57,7/5/2017 15:59,47.55
7/5/2017 15:59,47.59,7/5/2017 15:59,47.57
7/5/2017 15:59,47.58,7/5/2017 15:59,47.56
7/5/2017 15:59,47.59,7/5/2017 15:59,47.57
7/5/2017 15:59,47.63,7/5/2017 15:59,47.61
7/5/2017 15:59,47.65,7/5/2017 15:59,47.63
7/5/2017 15:59,47.67,7/5/2017 15:59,47.65
7/5/2017 15:59,47.68,7/5/2017 15:59,47.66
7/5/2017 15:59,47.69,7/5/2017 15:59,47.67
7/5/2017 15:59,47.7,7/5/2017 15:59,47.68
7/5/2017 15:59,47.71,7/5/2017 15:59,47.69
7/5/2017 15:59,47.7,7/5/2017 15:59,47.68
7/5/2017 15:59,47.71,7/5/2017 15:59,47.69
7/5/2017 15:59,47.72,7/5/2017 15:59,47.7
7/5/2017 15:59,47.73,7/5/2017 15:59,47.71
7/5/2017 15:59,47.74,7/5/2017 15:59,47.72
7/5/2017 15:59,47.73,7/5/2017 15:59,47.71
7/5/2017 15:58,47.74,7/5/2017 15:58,47.72
7/5/2017 15:58,47.73,7/5/2017 15:58,47.71
7/5/2017 15:58,47.75,7/5/2017 15:58,47.73
7/5/2017 15:58,47.74,7/5/2017 15:58,47.72
7/5/2017 15:58,47.75,7/5/2017 15:58,47.73
7/5/2017 15:58,47.74,7/5/2017 15:58,47.72
7/5/2017 15:58,47.75,7/5/2017 15:58,47.73
7/5/2017 15:58,47.74,7/5/2017 15:58,47.72
7/5/2017 15:58,47.73,7/5/2017 15:58,47.71
7/5/2017 15:58,47.74,7/5/2017 15:58,47.72
7/5/2017 15:58,47.73,7/5/2017 15:58,47.71
7/5/2017 15:58,47.74,7/5/2017 15:58,47.72
7/5/2017 15:58,47.75,7/5/2017 15:58,47.73
7/5/2017 15:58,47.74,7/5/2017 15:58,47.72
7/5/2017 15:58,47.75,7/5/2017 15:58,47.73
7/5/2017 15:58,47.76,7/5/2017 15:58,47.74
7/5/2017 15:57,47.75,7/5/2017 15:57,47.73
7/5/2017 15:57,47.76,7/5/2017 15:57,47.74
7/5/2017 15:57,47.77,7/5/2017 15:57,47.75
7/5/2017 15:57,47.78,7/5/2017 15:57,47.76
7/5/2017 15:57,47.79,7/5/2017 15:57,47.77
7/5/2017 15:57,47.8,7/5/2017 15:57,47.78
7/5/2017 15:57,47.79,7/5/2017 15:57,47.77
7/5/2017 15:57,47.8,7/5/2017 15:57,47.78
7/5/2017 15:57,47.78,7/5/2017 15:57,47.76
7/5/2017 15:57,47.79,7/5/2017 15:57,47.77
7/5/2017 15:57,47.78,7/5/2017 15:57,47.76
7/5/2017 15:57,47.79,7/5/2017 15:57,47.77
7/5/2017 15:57,47.78,7/5/2017 15:57,47.76
7/5/2017 15:57,47.77,7/5/2017 15:57,47.75
7/5/2017 15:57,47.76,7/5/2017 15:57,47.74
7/5/2017 15:57,47.75,7/5/2017 15:57,47.73
7/5/2017 15:56,47.76,7/5/2017 15:56,47.74
7/5/2017 15:56,47.77,7/5/2017 15:56,47.75
7/5/2017 15:56,47.76,7/5/2017 15:56,47.74
7/5/2017 15:56,47.75,7/5/2017 15:56,47.73
7/5/2017 15:56,47.77,7/5/2017 15:56,47.75
7/5/2017 15:56,47.76,7/5/2017 15:56,47.74
7/5/2017 15:56,47.77,7/5/2017 15:56,47.75
7/5/2017 15:56,47.76,7/5/2017 15:56,47.74
7/5/2017 15:56,47.77,7/5/2017 15:56,47.75
7/5/2017 15:56,47.76,7/5/2017 15:56,47.74
7/5/2017 15:56,47.75,7/5/2017 15:56,47.73
7/5/2017 15:56,47.74,7/5/2017 15:56,47.72
7/5/2017 15:56,47.73,7/5/2017 15:56,47.71
7/5/2017 15:56,47.75,7/5/2017 15:56,47.73
7/5/2017 15:56,47.74,7/5/2017 15:56,47.72
7/5/2017 15:55,47.73,7/5/2017 15:55,47.71
7/5/2017 15:55,47.72,7/5/2017 15:55,47.7
7/5/2017 15:55,47.73,7/5/2017 15:55,47.71
7/5/2017 15:55,47.74,7/5/2017 15:55,47.72
7/5/2017 15:55,47.75,7/5/2017 15:55,47.73
7/5/2017 15:55,47.76,7/5/2017 15:55,47.74
7/5/2017 15:55,47.75,7/5/2017 15:55,47.73
7/5/2017 15:55,47.76,7/5/2017 15:55,47.74
7/5/2017 15:55,47.77,7/5/2017 15:55,47.75
7/5/2017 15:55,47.78,7/5/2017 15:55,47.76
7/5/2017 15:55,47.77,7/5/2017 15:55,47.75
7/5/2017 15:55,47.78,7/5/2017 15:55,47.76
7/5/2017 15:55,47.77,7/5/2017 15:55,47.75
7/5/2017 15:55,47.78,7/5/2017 15:55,47.76
7/5/2017 15:55,47.79,7/5/2017 15:55,47.77
7/5/2017 15:54,47.78,7/5/2017 15:54,47.76
7/5/2017 15:54,47.79,7/5/2017 15:54,47.77
7/5/2017 15:54,47.78,7/5/2017 15:54,47.76
7/5/2017 15:54,47.77,7/5/2017 15:54,47.75
7/5/2017 15:54,47.76,7/5/2017 15:54,47.74
7/5/2017 15:54,47.75,7/5/2017 15:54,47.73
7/5/2017 15:54,47.76,7/5/2017 15:54,47.74
7/5/2017 15:54,47.75,7/5/2017 15:54,47.73
7/5/2017 15:54,47.76,7/5/2017 15:54,47.74
7/5/2017 15:54,47.75,7/5/2017 15:54,47.73
7/5/2017 15:54,47.76,7/5/2017 15:54,47.74
7/5/2017 15:54,47.77,7/5/2017 15:54,47.75
7/5/2017 15:54,47.76,7/5/2017 15:54,47.74
7/5/2017 15:53,47.77,7/5/2017 15:53,47.75
7/5/2017 15:53,47.76,7/5/2017 15:53,47.74
7/5/2017 15:53,47.75,7/5/2017 15:53,47.73
7/5/2017 15:53,47.74,7/5/2017 15:53,47.72
7/5/2017 15:53,47.75,7/5/2017 15:53,47.73
7/5/2017 15:53,47.76,7/5/2017 15:53,47.74
7/5/2017 15:53,47.77,7/5/2017 15:53,47.75
7/5/2017 15:53,47.78,7/5/2017 15:53,47.76
7/5/2017 15:53,47.8,7/5/2017 15:53,47.78
7/5/2017 15:53,47.79,7/5/2017 15:53,47.77
7/5/2017 15:53,47.8,7/5/2017 15:53,47.78
7/5/2017 15:53,47.81,7/5/2017 15:53,47.79
7/5/2017 15:53,47.8,7/5/2017 15:53,47.78
7/5/2017 15:53,47.79,7/5/2017 15:53,47.77
7/5/2017 15:53,47.8,7/5/2017 15:53,47.78
7/5/2017 15:53,47.79,7/5/2017 15:53,47.77
7/5/2017 15:53,47.78,7/5/2017 15:53,47.76
7/5/2017 15:53,47.79,7/5/2017 15:53,47.77
7/5/2017 15:53,47.78,7/5/2017 15:53,47.76
7/5/2017 15:53,47.77,7/5/2017 15:53,47.75
7/5/2017 15:52,47.78,7/5/2017 15:52,47.76
7/5/2017 15:52,47.77,7/5/2017 15:52,47.75
7/5/2017 15:52,47.78,7/5/2017 15:52,47.76
7/5/2017 15:52,47.77,7/5/2017 15:52,47.75
7/5/2017 15:52,47.76,7/5/2017 15:52,47.74
7/5/2017 15:52,47.77,7/5/2017 15:52,47.75
7/5/2017 15:52,47.78,7/5/2017 15:52,47.76
7/5/2017 15:52,47.79,7/5/2017 15:52,47.77
7/5/2017 15:52,47.78,7/5/2017 15:52,47.76
7/5/2017 15:52,47.79,7/5/2017 15:52,47.77
7/5/2017 15:52,47.78,7/5/2017 15:52,47.76
7/5/2017 15:52,47.77,7/5/2017 15:52,47.75
7/5/2017 15:52,47.76,7/5/2017 15:52,47.74
7/5/2017 15:52,47.77,7/5/2017 15:52,47.75
7/5/2017 15:51,47.76,7/5/2017 15:51,47.74
7/5/2017 15:51,47.75,7/5/2017 15:51,47.73
7/5/2017 15:51,47.76,7/5/2017 15:51,47.74
7/5/2017 15:51,47.75,7/5/2017 15:51,47.73
7/5/2017 15:51,47.74,7/5/2017 15:51,47.72
